"","id","job","nwords"
"1878",1878,"senior Business Analyst Ameri Health ",5
"1879",1879,"senior Java/Web Developer Florida Blue ",6
"1880",1880,"Senior Software Engineer ",3
"1881",1881,"GIS echnician ",2
"1882",1882,"senior Functional Analyst Minneapolis",4
"1883",1883,"Owner/Manager Southern Suns Restoration ",5
"1884",1884,"SOFWARE DEVELOPER General Electric (GE) ",5
"1885",1885,"Python Developer EcoHealth Alliance Developed applications using Python and MySQL",10
"1886",1886,"Principle Software Engineer Imagine Communication/RGBNetworks ",6
"1887",1887,"echnical Intern A& Lab, A& ",5
"1888",1888,"Java Software Engineer Newtech S.R.L ",7
"1889",1889,"Financial Web Administrative Software written in Python and PostgreSQL Stirplate",10
"1890",1890,"UI Java Script Developer Catalyst Health Solutions ",7
"1891",1891,"Database Administrator ri",3
"1892",1892,"Instructor Green Apples Education ",4
"1893",1893,"Data Science eaching Assistant (A) NYC Data Science Academy ",9
"1895",1895,"Hadoop Developer/Big Data Analyst Catalina Marketing ",7
"1896",1896,"Product manager GENSCAPE ",3
"1897",1897,"S/W Developer/eaching Assistantship University of North Dakota ",9
"1898",1898,"Engineering, Scientific, echnology Intern Pennsylvania Department of ransportation, PHMC ",9
"1899",1899,"Python Developer Capital one ",4
"1900",1900,"Novice in JavaScript Google Android  Software: Microsoft Office Suite 2010",10
"1901",1901,"Intern, Global Research eam UDOR INVESMEN CORPORAION ",7
"1902",1902,"Software and Database Developer Evaluation and Research Services office at",10
"1903",1903,"Java Developer Verizon ",3
"1904",1904,"Senior Python Software Engineer Aruba Networks ",6
"1905",1905,"senior.NE Programmer Python Python provides sales representatives, and other",10
"1906",1906,"Senior Java Developer PG&E he CPUC ordered PG&E",10
"1907",1907,"Java developer Asset echnology Group Implementing java backend custom utilities",10
"1908",1908,"Sr Java Developer A&, Austin exas ",6
"1909",1909,"Software Engineer Developer/Support Pyramid Consulting Inc ",7
"1910",1910,"SYSEM VALIDAION ES ENGINEER, INEL CORPORAION INEL, UNIED SAES ",9
"1911",1911,"Java Developer/QA Engineer ",4
