"","X","name","type","document_id"
"782",782,"data access object","OTHER",25
"783",783,"data ransfer object","OTHER",25
"784",784,"dependency injection","OTHER",25
"785",785,"ear","OTHER",25
"786",786,"eclipse 3.4","OTHER",25
"787",787,"enterprise application","OTHER",25
"788",788,"enterprise integration patterns","OTHER",25
"789",789,"enterprise portal","OTHER",25
"790",790,"entity beans","OTHER",25
"791",791,"est cases","OTHER",25
"792",792,"est suites","OTHER",25
"793",793,"exchange","OTHER",25
"794",794,"expertise","OTHER",25
"795",795,"feature","OTHER",25
"796",796,"fix","OTHER",25
"797",797,"fix protocol","OTHER",25
"798",798,"flex","OTHER",25
"799",799,"flow","OTHER",25
"800",800,"front end controller","CONSUMER_GOOD",25
"801",801,"functions","OTHER",25
"802",802,"hibernate dao support","OTHER",25
"803",803,"hibernate resources","OTHER",25
"804",804,"hierarchy","OTHER",25
"805",805,"ide","OTHER",25
"806",806,"integration services","OTHER",25
"807",807,"interactivity","OTHER",25
"808",808,"java collections framework classes for holding","OTHER",25
"809",809,"java nio","OTHER",25
"810",810,"jboss application server","OTHER",25
"811",811,"jdk 1.6","OTHER",25
"812",812,"jms 1.1","CONSUMER_GOOD",25
"813",813,"jms queues","OTHER",25
"814",814,"jsf 1.2","OTHER",25
"815",815,"jsr - 286","OTHER",25
"816",816,"jsr286","OTHER",25
"817",817,"juni","OTHER",25
"818",818,"junit 4.4","CONSUMER_GOOD",25
"819",819,"life ray","OTHER",25
"820",820,"log file/system information tools","OTHER",25
"821",821,"log4j","CONSUMER_GOOD",25
"822",822,"mark logic server","OTHER",25
"823",823,"mercury quality","OTHER",25
"824",824,"messages processing engine","OTHER",25
"825",825,"model view controller","CONSUMER_GOOD",25
"826",826,"muleesb","OTHER",25
"827",827,"multithreading","OTHER",25
"828",828,"object oriented design patterns","OTHER",25
"829",829,"ools","OTHER",25
"830",830,"oracle 10g","CONSUMER_GOOD",25
"831",831,"persistence classes","OTHER",25
"832",832,"persistence layer","OTHER",25
"833",833,"port","OTHER",25
"834",834,"portal","OTHER",25
"835",835,"portlet","OTHER",25
"836",836,"portlet services","OTHER",25
"837",837,"portlets","OTHER",25
"838",838,"procedures","OTHER",25
"839",839,"protocols","OTHER",25
"840",840,"qa","OTHER",25
"841",841,"rails","CONSUMER_GOOD",25
"842",842,"recommendations","OTHER",25
"843",843,"replication","OTHER",25
"844",844,"reporting application","OTHER",25
"845",845,"reporting systems","OTHER",25
"846",846,"requirement documents","OTHER",25
"847",847,"resful echnology","OTHER",25
"848",848,"restful","OTHER",25
"849",849,"riggers","OTHER",25
"850",850,"scrum methodology","OTHER",25
"851",851,"sdlc","OTHER",25
"852",852,"server","OTHER",25
"853",853,"server framework","OTHER",25
"854",854,"service business process","OTHER",25
"855",855,"services","OTHER",25
"856",856,"session faã§","OTHER",25
"857",857,"session facade","OTHER",25
"858",858,"source code","OTHER",25
"859",859,"spring-ws","OTHER",25
"860",860,"spring framework","OTHER",25
"861",861,"sql navigator","OTHER",25
"862",862,"sql navigator data bases","OTHER",25
"863",863,"staging environment","OTHER",25
"864",864,"stateless session beans","OTHER",25
"865",865,"tags","OTHER",25
"866",866,"tortoise svn","OTHER",25
"867",867,"ui technologies","OTHER",25
"868",868,"use","OTHER",25
"869",869,"utility applications","OTHER",25
"870",870,"version control","OTHER",25
"871",871,"version control","OTHER",25
"872",872,"web page content","OTHER",25
"873",873,"web service","OTHER",25
"874",874,"websphere portal","OTHER",25
"875",875,"ws","OTHER",25
"876",876,"xml development best practices","OTHER",25
"877",877,"attempts","OTHER",26
"878",878,"automation","OTHER",26
"879",879,"fraud","OTHER",26
"880",880,"ganglia","CONSUMER_GOOD",26
"881",881,"gpl","OTHER",26
"882",882,"nagios","CONSUMER_GOOD",26
"883",883,"ool","OTHER",26
"884",884,"pci network","OTHER",26
"885",885,"powershell","OTHER",26
"886",886,"scripting solutions","OTHER",26
"887",887,"servers operations","OTHER",26
"888",888,"use scripting","OTHER",26
"889",889,"wireshark","CONSUMER_GOOD",26
"890",890,"lot","OTHER",27
"891",891,"min","OTHER",27
"892",892,"warningcenter","OTHER",27
"893",893,"architecture design","OTHER",28
"894",894,"develop","OTHER",28
"895",895,"echnologies","OTHER",28
"896",896,"fabric","CONSUMER_GOOD",28
"897",897,"js","OTHER",28
"898",898,"pagefair limited","OTHER",28
"899",899,"prototyping","OTHER",28
"900",900,"rabbitmq","OTHER",28
"901",901,"requests","OTHER",28
"902",902,"role","OTHER",28
"903",903,"scrum-master","OTHER",28
"904",904,"server-side components","OTHER",28
"905",905,"server infrastructure","OTHER",28
"906",906,"analytics","OTHER",29
"907",907,"analytics platform","OTHER",29
"908",908,"analytics software","CONSUMER_GOOD",29
"909",909,"cakephp","CONSUMER_GOOD",29
"910",910,"concept","OTHER",29
"911",911,"data feeds","OTHER",29
"912",912,"execution platforms data streams","OTHER",29
"913",913,"infra systems","OTHER",29
"914",914,"php","OTHER",29
"915",915,"rading systems","CONSUMER_GOOD",29
"916",916,"software","CONSUMER_GOOD",29
"917",917,"software development","OTHER",29
"918",918,"trading strategy model","OTHER",29
"919",919,"web apps infra","OTHER",29
"920",920,"webapps","OTHER",29
"921",921,"arrays","OTHER",30
"922",922,"construct microdrive","OTHER",30
"923",923,"laboratory supplies","OTHER",30
"924",924,"project apparatuses","OTHER",30
"925",925,"recording neurons","OTHER",30
"926",926,"accordance","OTHER",31
"927",927,"anomaly fixes","OTHER",31
"928",928,"anomaly reports","OTHER",31
"929",929,"apest","OTHER",31
"930",930,"firmware","OTHER",31
"931",931,"firmware requirements","OTHER",31
"932",932,"programmable logic controller","CONSUMER_GOOD",31
"933",933,"test plans","OTHER",31
"934",934,"test results","OTHER",31
"935",935,"verification","OTHER",31
"936",936,"bash","OTHER",32
"937",937,"cacti","OTHER",32
"938",938,"craziness","OTHER",32
"939",939,"database usage projections","OTHER",32
"940",940,"dba","OTHER",32
"941",941,"everything","OTHER",32
"942",942,"graphing","OTHER",32
"943",943,"hadoop","CONSUMER_GOOD",32
"944",944,"innodb cluster","OTHER",32
"945",945,"installations","OTHER",32
"946",946,"items","CONSUMER_GOOD",32
"947",947,"machinezone.compython","OTHER",32
"948",948,"mariadb 5.2","OTHER",32
"949",949,"mariadb innodb cluster","OTHER",32
"950",950,"mongo dba","OTHER",32
"951",951,"monitoring","OTHER",32
"952",952,"much","OTHER",32
"953",953,"mysql cluster","OTHER",32
"954",954,"nagios plugins","OTHER",32
"955",955,"plans","OTHER",32
"956",956,"redis","OTHER",32
"957",957,"reputation.com","OTHER",32
"958",958,"things","OTHER",32
"959",959,"voltdb","CONSUMER_GOOD",32
"960",960,"cli tools","OTHER",33
"961",961,"emberjs","OTHER",33
"962",962,"excellence","OTHER",33
"963",963,"flask","OTHER",33
"964",964,"integration test batteries","CONSUMER_GOOD",33
"965",965,"integration tests","OTHER",33
"966",966,"legacy code","OTHER",33
"967",967,"metrics","OTHER",33
"968",968,"nose","OTHER",33
"969",969,"ownership","OTHER",33
"970",970,"team efforts","OTHER",33
"971",971,"ui test framework","CONSUMER_GOOD",33
"972",972,"unit","OTHER",33
"973",973,"webui","OTHER",33
"974",974,"cartographic","OTHER",34
"975",975,"completion","OTHER",34
"976",976,"data creation","OTHER",34
"977",977,"development updates layer","OTHER",34
"978",978,"geodatabase","OTHER",34
"979",979,"geoprocessing","OTHER",34
"980",980,"impervious surface project","OTHER",34
"981",981,"integration","OTHER",34
"982",982,"map products","CONSUMER_GOOD",34
"983",983,"model-builder","OTHER",34
"984",984,"network","OTHER",34
"985",985,"planning","OTHER",34
"986",986,"skh-up 3d","OTHER",34
"987",987,"storm water utility network","OTHER",34
"988",988,"topology","OTHER",34
"989",989,"visualization project","OTHER",34
"990",990,"access","OTHER",35
"991",991,"approval","OTHER",35
"992",992,"backup","OTHER",35
"993",993,"capability","OTHER",35
"994",994,"case","OTHER",35
"995",995,"client","OTHER",35
"996",996,"client software","CONSUMER_GOOD",35
"997",997,"configuration","OTHER",35
"998",998,"domain","OTHER",35
"999",999,"domains","OTHER",35
"1000",1000,"engineering management","OTHER",35
"1001",1001,"enhancement request","OTHER",35
"1002",1002,"est plan","OTHER",35
"1003",1003,"exception","OTHER",35
"1004",1004,"exceptions","OTHER",35
"1005",1005,"failures","OTHER",35
"1006",1006,"functional specification document","OTHER",35
"1007",1007,"hard drive","CONSUMER_GOOD",35
"1008",1008,"install","OTHER",35
"1009",1009,"installation","OTHER",35
"1010",1010,"installs","OTHER",35
"1011",1011,"instance","OTHER",35
"1012",1012,"local security settings","OTHER",35
"1013",1013,"mercury quality center","OTHER",35
"1014",1014,"ms","OTHER",35
"1015",1015,"occasion","OTHER",35
"1016",1016,"os","OTHER",35
"1017",1017,"os security settings","OTHER",35
"1018",1018,"parent domain","OTHER",35
"1019",1019,"problem","OTHER",35
"1020",1020,"product management","OTHER",35
"1021",1021,"questions","OTHER",35
"1022",1022,"regards","OTHER",35
"1023",1023,"section","OTHER",35
"1024",1024,"server software","CONSUMER_GOOD",35
"1025",1025,"service packs","OTHER",35
"1026",1026,"setting","OTHER",35
"1027",1027,"setup servers","OTHER",35
"1028",1028,"shares","OTHER",35
"1029",1029,"shoot","OTHER",35
"1030",1030,"software programmers","OTHER",35
"1031",1031,"something","OTHER",35
"1032",1032,"sql database","OTHER",35
"1033",1033,"sql query","OTHER",35
"1034",1034,"sql server management studio","OTHER",35
"1035",1035,"upgrades","OTHER",35
"1036",1036,"validation","OTHER",35
"1037",1037,"version","OTHER",35
"1038",1038,"visual sourcesafe.","OTHER",35
"1039",1039,"windows dcom","OTHER",35
"1040",1040,"accenure","OTHER",36
"1041",1041,"adherence","OTHER",36
"1042",1042,"aspects","OTHER",36
"1043",1043,"b","OTHER",36
"1044",1044,"benefits","OTHER",36
"1045",1045,"client requirement","OTHER",36
"1046",1046,"compliance","OTHER",36
"1047",1047,"database design","OTHER",36
"1048",1048,"debugging","OTHER",36
"1049",1049,"designing","OTHER",36
"1050",1050,"developments","OTHER",36
"1051",1051,"enhancement","OTHER",36
"1052",1052,"expectations","OTHER",36
"1053",1053,"feedback","OTHER",36
"1054",1054,"guidance","OTHER",36
"1055",1055,"interacting","OTHER",36
"1056",1056,"o annexure a","OTHER",36
"1057",1057,"planning","OTHER",36
"1058",1058,"post-implementation","OTHER",36
"1059",1059,"projecs underaken","OTHER",36
"1060",1060,"project progress","OTHER",36
"1061",1061,"project proposals","OTHER",36
"1062",1062,"projects","OTHER",36
"1063",1063,"runs","OTHER",36
"1064",1064,"specifications","OTHER",36
"1065",1065,"terms","OTHER",36
"1066",1066,"troubleshooting","OTHER",36
"1067",1067,"web applications","OTHER",36
"1068",1068,"configure","OTHER",37
"1069",1069,"data objects","OTHER",37
"1070",1070,"development environment","OTHER",37
"1071",1071,"forms","OTHER",37
"1072",1072,"indexing","OTHER",37
"1073",1073,"program","OTHER",37
"1074",1074,"requirement elicitation","OTHER",37
"1075",1075,"spring boot","OTHER",37
"1076",1076,"webpages","OTHER",37
"1077",1077,"action","OTHER",38
"1078",1078,"actions","OTHER",38
"1079",1079,"attention","OTHER",38
"1080",1080,"conclusions","OTHER",38
"1081",1081,"construction equipment","OTHER",38
"1082",1082,"cost item","OTHER",38
"1083",1083,"craftsmen","OTHER",38
"1084",1084,"ime management","OTHER",38
"1085",1085,"improvements","OTHER",38
"1086",1086,"logic","OTHER",38
"1087",1087,"material","OTHER",38
"1088",1088,"materials","OTHER",38
"1089",1089,"operation","OTHER",38
"1090",1090,"points","OTHER",38
"1091",1091,"reasoning","OTHER",38
"1092",1092,"relation","OTHER",38
"1093",1093,"schedule","OTHER",38
"1094",1094,"sequence","OTHER",38
"1095",1095,"statement","OTHER",38
"1096",1096,"stock","OTHER",38
"1097",1097,"strengths","OTHER",38
"1098",1098,"times","OTHER",38
"1099",1099,"weaknesses","OTHER",38
"1100",1100,"work","OTHER",38
"1101",1101,"working conditions","OTHER",38
"1102",1102,"all","OTHER",39
"1103",1103,"android","OTHER",39
"1104",1104,"bachelor","OTHER",39
"1105",1105,"c#","OTHER",39
"1106",1106,"certificate","OTHER",39
"1107",1107,"change","OTHER",39
"1108",1108,"diag","OTHER",39
"1109",1109,"jse-jee","OTHER",39
"1110",1110,"math","OTHER",39
"1111",1111,"sharif univercity","OTHER",39
"1112",1112,"software accomplishments","OTHER",39
"1113",1113,"vehicles","CONSUMER_GOOD",39
"1114",1114,"windows","OTHER",39
"1115",1115,"acceptance","OTHER",40
"1116",1116,"browser compatibility testing","OTHER",40
"1117",1117,"bug tracking system","OTHER",40
"1118",1118,"bugs","OTHER",40
"1119",1119,"ca project","OTHER",40
"1120",1120,"calls","OTHER",40
"1121",1121,"chrome","OTHER",40
"1122",1122,"chrome developer ool","OTHER",40
"1123",1123,"devices","CONSUMER_GOOD",40
"1124",1124,"firefox","OTHER",40
"1125",1125,"gps","OTHER",40
"1126",1126,"identify","OTHER",40
"1127",1127,"ios","CONSUMER_GOOD",40
"1128",1128,"mobile application","OTHER",40
"1129",1129,"mobile social network application","OTHER",40
"1130",1130,"networking","OTHER",40
"1131",1131,"opera","CONSUMER_GOOD",40
"1132",1132,"platforms","OTHER",40
"1133",1133,"problem fixes","OTHER",40
"1134",1134,"regression","OTHER",40
"1135",1135,"regression","OTHER",40
"1136",1136,"regression testing","OTHER",40
"1137",1137,"resolution","OTHER",40
"1138",1138,"selenium webdriver","OTHER",40
"1139",1139,"software defects","OTHER",40
"1140",1140,"software lifecycle","OTHER",40
"1141",1141,"software qa ester","OTHER",40
"1142",1142,"software testing","OTHER",40
"1143",1143,"software testing procedures","OTHER",40
"1144",1144,"stability","OTHER",40
"1145",1145,"stages","OTHER",40
"1146",1146,"status report","OTHER",40
"1147",1147,"test case","OTHER",40
"1148",1148,"test cases execution","OTHER",40
"1149",1149,"test documentation development - test cases","OTHER",40
"1150",1150,"test suites","OTHER",40
"1151",1151,"tracking tool","OTHER",40
"1152",1152,"usability","OTHER",40
"1153",1153,"usability","OTHER",40
"1154",1154,"usability testing","OTHER",40
"1155",1155,"use case","OTHER",40
"1156",1156,"web","OTHER",40
"1157",1157,"web developer tools","OTHER",40
"1158",1158,"brain","OTHER",41
"1159",1159,"brain injuries","OTHER",41
"1160",1160,"brain software","CONSUMER_GOOD",41
"1161",1161,"brain€ software","CONSUMER_GOOD",41
"1162",1162,"debian","CONSUMER_GOOD",41
"1163",1163,"human data sets","OTHER",41
"1164",1164,"lesions","OTHER",41
"1165",1165,"macaque monkey","OTHER",41
"1166",1166,"mapping","OTHER",41
"1167",1167,"networks","OTHER",41
"1168",1168,"neuroimaging datasets","OTHER",41
"1169",1169,"order","OTHER",41
"1170",1170,"simulations","OTHER",41
"1171",1171,"adobe flex actionscript","OTHER",42
"1172",1172,"approval process","OTHER",42
"1173",1173,"banking","OTHER",42
"1174",1174,"banking sector","OTHER",42
"1175",1175,"blazeds","CONSUMER_GOOD",42
"1176",1176,"business solutions","OTHER",42
"1177",1177,"charge","OTHER",42
"1178",1178,"credit approval process","OTHER",42
"1179",1179,"credit approval software","CONSUMER_GOOD",42
"1180",1180,"cutting edge technologies","OTHER",42
"1181",1181,"delivery","OTHER",42
"1182",1182,"design pattern","OTHER",42
"1183",1183,"discussions","OTHER",42
"1184",1184,"icg re-engineering application","OTHER",42
"1185",1185,"icg reengineering","OTHER",42
"1186",1186,"interaction","OTHER",42
"1187",1187,"j2ee","CONSUMER_GOOD",42
"1188",1188,"number","OTHER",42
"1189",1189,"parsley","OTHER",42
"1190",1190,"products","CONSUMER_GOOD",42
"1191",1191,"project development","OTHER",42
"1192",1192,"range","OTHER",42
"1193",1193,"re-engineering requirement","OTHER",42
"1194",1194,"10g","OTHER",43
"1195",1195,"admin services","OTHER",43
"1196",1196,"ag","OTHER",43
"1197",1197,"apache cxf","CONSUMER_GOOD",43
"1198",1198,"application infrastructure","OTHER",43
"1199",1199,"application level persistence","OTHER",43
"1200",1200,"associations","OTHER",43
"1201",1201,"attributes","OTHER",43
"1202",1202,"backups","OTHER",43
"1203",1203,"bpm","OTHER",43
"1204",1204,"bulk update","OTHER",43
"1205",1205,"business layer","OTHER",43
"1206",1206,"business objects","OTHER",43
"1207",1207,"business opportunities","OTHER",43
"1208",1208,"business standards","OTHER",43
"1209",1209,"caching mechanism","OTHER",43
"1210",1210,"classes","OTHER",43
